10	Pasie Raja
11	Labuhanhaji Timur
12	Labuhanhaji Barat
13	Kluet Tengah
14	Kluet Timur
15	Bakongan Timur
16	Trumon Timur
17	Kota Bahagia
18	Trumon Tengah
01	Bakongan
02	Kluet Utara
03	Kluet Selatan
04	Labuhanhaji
05	Meukek
06	Samadua
07	Sawang
08	Tapaktuan
09	Trumon
