10	Ekadide
11	Wegee Muka
12	Wegee Bino
13	Pugo Dagi
14	Muye
15	Nakama
16	Teluk Deya
17	Yagai
18	Youtadi
19	Baya Biru
20	Deiyai Miyo
21	Dogomo
22	Aweida
23	Topiyai
24	Fajar Timur
01	Paniai Timur
02	Paniai Barat
03	Aradide
04	Bogabaida
05	Bibida
06	Dumadama
07	Siriwo
08	Kebo
09	Yatamo
