10	Pacet
11	Cugenang
12	Cikalongkulon
13	Sukaresmi
14	Sukanagara
15	Campaka
16	Takokak
17	Kadupandak
18	Pagelarang
19	Tanggeung
20	Cubinong
21	Sindangbarang
22	Agrabinta
23	Cidaun
24	Naringgul
25	Campakamulya
26	Cikadu
27	Gekbrong
28	Cipanas
29	Cijati
30	Leles
31	Haurwangi
32	Pasirkuda
01	Cianjur
02	Warungkondang
03	Cibeber
04	Cilaku
05	Ciranjang
06	Bonjogpicung
07	Karangtengah
08	Mande
09	Sukaluyu
