10	Salawati Selatan
11	Klabot
12	Klawak
13	Maudus
14	Mariat
15	Klayili
16	Klaso
17	Moisegen
18	Sorong
19	Bagun
20	Wemak
21	Sunook
22	Buk
23	Saengkeduk
24	Malabotom
25	Konhir
26	Klasafet
27	Hobard
28	Salawati Tengah
29	Botain
30	Sayosa Timur
01	Makbon
02	Beraur
03	Salawati
04	Seget
05	Aimas
06	Klamono
07	Sayosa
08	Segun
09	Mayamuk
