10	Gurage
11	Irimuli
12	Muara
13	Ilamburawi
14	Yambi
15	Lumo
16	Molanikime
17	Dokome
18	Kalome
19	Wanwi
20	Yamoneri
21	Waegi
22	Nioga
23	Gubume
24	Taganombak
25	Dagai
26	Kiyage
01	Mulia
02	Ilu
03	Fawi
04	Mewoluk
05	Yamo
06	Nume
07	Torere
08	Tingginambut
09	Pagaleme
