10	Kalidoni
11	Bukitkecil
12	Gandus
13	Kertapati
14	Plaju
15	Alang-alang Lebar
16	Sematangborang
17	Jakabaring
18	Ilir Timur Tiga
01	Ilir Barat Dua
02	Seberang Ulu Satu
03	Seberang Ulu Dua
04	Ilir Barat Satu
05	Ilir Timur Satu
06	Ilir Timur Dua
07	Sukarami
08	Sako
09	Kemuning
